,index,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
247,270253,32469031,35072264,10000.0,10000.0,10000.0, 60 months,18.24,255.25,D,D5,machine operator,10+ years,MORTGAGE,51400.0,Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=32469031,,home_improvement,Home improvement,019xx,MA,8.29,1.0,Nov-2005,3.0,12.0,,12.0,0.0,4687.0,16.4,23.0,w,8402.63,8402.63,3553.23,3553.23,1597.37,1955.86,0.0,0.0,0.0,Dec-2015,255.25,Feb-2016,Jan-2016,0.0,12.0,1.0,INDIVIDUAL,,,,0.0,1408.0,145278.0,,,,,,,,,,,,28500.0,,,
248,751002,48090929,51330683,20000.0,20000.0,20000.0, 36 months,12.29,667.06,C,C1,Second Engineer,2 years,RENT,118000.0,Verified,May-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48090929,,debt_consolidation,Debt consolidation,208xx,MD,21.92,0.0,Oct-2010,0.0,,,9.0,0.0,26432.0,84.7,10.0,f,16663.29,16663.29,4684.26,4684.26,3336.71,1347.55,0.0,0.0,0.0,Dec-2015,667.06,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,62506.0,,,,,,,,,,,,31200.0,,,
249,238295,36350774,39082158,8200.0,8200.0,8200.0, 36 months,10.49,266.49,B,B3,machine operator,10+ years,RENT,23000.0,Verified,Dec-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=36350774,,car,Car financing,178xx,PA,8.82,0.0,Oct-2003,0.0,,,3.0,0.0,7848.0,86.2,7.0,f,5530.31,5530.31,3454.81,3454.81,2669.69,785.12,0.0,0.0,0.0,Jan-2016,266.49,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,7848.0,,,,,,,,,,,,9100.0,,,
250,266548,33079977,35693210,11000.0,11000.0,11000.0, 36 months,7.69,343.13,A,A4,customer represenative ,9 years,MORTGAGE,59000.0,Not Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33079977,,credit_card,Credit card refinancing,622xx,IL,18.0,0.0,May-2005,0.0,26.0,,11.0,0.0,10625.0,37.7,23.0,f,7019.92,7019.92,4799.12,4799.12,3980.08,819.04,0.0,0.0,0.0,Dec-2015,343.13,Jan-2016,Jan-2016,0.0,26.0,1.0,INDIVIDUAL,,,,0.0,0.0,18613.0,,,,,,,,,,,,28200.0,,,
251,880326,38475367,41269169,15000.0,15000.0,14900.0, 36 months,8.67,474.7,B,B1,forklift  opt,10+ years,MORTGAGE,80000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38475367,,debt_consolidation,Debt consolidation,432xx,OH,12.53,0.0,May-1998,2.0,,,7.0,0.0,13220.0,54.4,12.0,f,10425.14,10355.64,5681.95,5644.07,4574.86,1107.09,0.0,0.0,0.0,Jan-2016,474.7,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,118621.0,,,,,,,,,,,,24300.0,,,
252,579326,61552901,65671733,5600.0,5600.0,5600.0, 36 months,5.32,168.65,A,A1,Air traffic controller,10+ years,MORTGAGE,180000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61552901,,home_improvement,Home improvement,601xx,IL,15.48,0.0,Feb-1999,0.0,73.0,,24.0,0.0,14493.0,21.9,51.0,w,5166.61,5166.61,501.81,501.81,433.39,68.42,0.0,0.0,0.0,Jan-2016,168.65,Feb-2016,Jan-2016,0.0,73.0,1.0,INDIVIDUAL,,,,0.0,0.0,397278.0,,,,,,,,,,,,66200.0,,,
253,850480,40351507,43216271,15000.0,15000.0,15000.0, 36 months,14.99,519.91,C,C5,Paralegal,10+ years,MORTGAGE,62525.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40351507,,other,Other,786xx,TX,37.49,0.0,May-1995,0.0,40.0,,13.0,0.0,13702.0,80.6,30.0,w,11104.87,11104.87,5694.03,5694.03,3895.13,1798.9,0.0,0.0,0.0,Jan-2016,519.91,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,161037.0,,,,,,,,,,,,17000.0,,,
254,44927,10126143,11978225,27300.0,27300.0,27300.0, 36 months,14.98,946.1,C,C3,bilingual teacher,3 years,RENT,71000.0,Verified,Dec-2013,Late (16-30 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10126143,,debt_consolidation,credit card payments,606xx,IL,17.11,1.0,Oct-2000,0.0,15.0,,13.0,0.0,17515.0,71.5,22.0,f,11289.37,11289.37,21758.57,21758.57,16010.63,5747.94,0.0,0.0,0.0,Dec-2015,946.1,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,21352.0,,,,,,,,,,,,24500.0,,,
255,482201,67417711,72169470,10775.0,10775.0,10775.0, 60 months,18.2,274.79,E,E1,Claims Adjuster,10+ years,RENT,80000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67417711,,debt_consolidation,Debt consolidation,070xx,NJ,12.84,0.0,Jan-2011,0.0,,,9.0,0.0,2241.0,33.0,9.0,w,10663.63,10663.63,253.0,253.0,111.37,141.63,0.0,0.0,0.0,Jan-2016,274.79,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,22861.0,1.0,3.0,1.0,3.0,6.0,20620.0,88.3,1.0,4.0,968.0,75.8,6800.0,0.0,0.0,1.0
256,6984,889797,1106361,30000.0,30000.0,30000.0, 36 months,12.69,1006.35,B,B5,MORGAN STANLEY,4 years,RENT,84000.0,Verified,Sep-2011,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=889797,  Borrower added on 09/21/11 > Funds will be used to consolidate line of credit and credit card.  I have exceptional credit history and my bills always paid on time.  My job position is very stable.  My monthly budget will allow me to make all payments on time every month. I would like to completely eliminate my credit card debt.  This is a great opportunity for my financial future and all the investors involved.<br/>,debt_consolidation,Consolidation Loan,112xx,NY,18.33,0.0,Jul-1991,1.0,,,9.0,0.0,23481.0,40.6,23.0,f,0.0,0.0,30240.82,30240.82,24190.82,6050.0,0.0,0.0,0.0,May-2014,133.49,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
257,37773,374259,387938,11000.0,11000.0,6677.46408653, 36 months,12.53,368.13,C,C1,US Air Force,10+ years,RENT,93000.0,Not Verified,Jan-2009,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=374259,Wife was late on two credit card payments without telling me.  Bank increased her rate to 28% pushing balance over the limit which also incurred additional penalties.  Respectfully request loan with better interest rate to help get this situation back under control and ultimately eliminate the debt.,credit_card,T2 Loan,361xx,AL,19.35,0.0,Feb-1994,0.0,30.0,,6.0,0.0,32307.0,83.3,25.0,f,0.0,0.0,13249.63,7729.69,11000.01,2249.62,0.0,0.0,0.0,Feb-2012,383.42,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
258,123989,5789384,7221474,12000.0,12000.0,12000.0, 60 months,22.47,334.65,E,E5,ZF Corp,5 years,MORTGAGE,35000.0,Verified,Jul-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5789384,  Borrower added on 06/17/13 > Debt consolidation and home improvement<br>,debt_consolidation,debt consilidation,484xx,MI,21.7,0.0,Sep-2002,3.0,69.0,116.0,8.0,1.0,6884.0,79.1,13.0,f,0.0,0.0,14349.119601100001,14349.12,12000.0,2349.12,0.0,0.0,0.0,Jun-2014,11006.82,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,60.0,115832.0,,,,,,,,,,,,8700.0,,,
259,454955,10726124,12618217,10000.0,10000.0,10000.0, 36 months,7.62,311.62,A,A3,Operations Director,2 years,MORTGAGE,72000.0,Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10726124,  Borrower added on 01/21/14 > I will pay off the other loan I have with Lending Club because of a lower APR.<br>,debt_consolidation,Debt consolidation,125xx,NY,18.57,2.0,Sep-1993,0.0,14.0,,13.0,0.0,6142.0,20.6,42.0,f,3876.33,3876.33,7167.26,7167.26,6123.67,1043.59,0.0,0.0,0.0,Dec-2015,311.62,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,202428.0,,,,,,,,,,,,29800.0,,,
260,350316,20711706,22984183,24000.0,24000.0,24000.0, 60 months,16.99,596.34,D,D3,Controller,4 years,MORTGAGE,125000.0,Source Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=20711706,,debt_consolidation,Debt consolidation,610xx,IL,10.88,0.0,Sep-1992,3.0,72.0,,10.0,0.0,29533.0,73.5,26.0,w,18782.27,18782.27,10734.12,10734.12,5217.73,5516.39,0.0,0.0,0.0,Jan-2016,596.34,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,1419.0,175372.0,,,,,,,,,,,,40200.0,,,
261,381948,17323610,19446130,6500.0,6500.0,6475.0, 36 months,16.99,231.72,D,D3,Pipeline Integrity Technician,1 year,RENT,80000.0,Not Verified,May-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17323610,,other,Other,553xx,MN,7.49,0.0,Feb-2001,1.0,57.0,30.0,11.0,1.0,2290.0,22.0,16.0,f,3478.93,3465.55,4402.68,4385.75,3021.07,1381.61,0.0,0.0,0.0,Jan-2016,231.72,Jan-2016,Jan-2016,0.0,80.0,1.0,INDIVIDUAL,,,,0.0,0.0,28947.0,,,,,,,,,,,,10500.0,,,
262,16711,728921,924649,35000.0,35000.0,34950.0, 60 months,14.17,817.48,C,C5,Department of Homeland Security,10+ years,MORTGAGE,110000.0,Verified,Apr-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=728921,,debt_consolidation,Debt Consolidation Loan,781xx,TX,8.96,0.0,Nov-1996,1.0,,,8.0,0.0,13146.0,69.9,26.0,f,0.0,0.0,47440.3543335,47372.66,35000.0,12440.35,0.0,0.0,0.0,Oct-2014,14790.98,,Oct-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
263,251785,35003446,37686734,9550.0,9550.0,9550.0, 36 months,15.99,335.71,D,D2,,,OWN,32000.0,Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35003446,,debt_consolidation,Debt consolidation,287xx,NC,1.58,0.0,Mar-2006,1.0,35.0,,7.0,0.0,8132.0,67.8,24.0,f,6612.46,6612.46,4347.26,4347.26,2937.54,1409.72,0.0,0.0,0.0,Dec-2015,335.71,Feb-2016,Jan-2016,0.0,35.0,1.0,INDIVIDUAL,,,,0.0,55.0,12946.0,,,,,,,,,,,,12000.0,,,
264,17872,709591,902235,11000.0,11000.0,10750.0, 36 months,10.37,356.86,B,B3,,10+ years,RENT,38000.0,Source Verified,Mar-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=709591,"  Borrower added on 03/22/11 > This loan will be used to Consolidate other loans and lower my monthly payment (OMG...the rates here are GREAT).  I'm a great borrower because I always make my payments on time; I've never made a late payment...honestly!<br/><br/>I am a teacher's aid and on the weekend I'm a church organist for two churches; I also have private music students.  My annual income is 39,000.  The loans that I want to consolidate is my car loan ($265/month) and my student loan ($298/month).  <br/><br/>Please feel free to ask any questions that you may have...Thanks for your consideration!<br/>",debt_consolidation,Consolidating/ Lowering monthly Payment,300xx,GA,22.01,0.0,May-2004,0.0,,,5.0,0.0,4826.0,91.1,9.0,f,0.0,0.0,12845.0683096,12553.1,11000.0,1845.07,0.0,0.0,0.0,Apr-2014,365.51,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
265,262834,33231854,35875232,24000.0,24000.0,24000.0, 36 months,13.35,812.71,C,C2,Executive Assistant,1 year,MORTGAGE,56000.0,Source Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=33231854,,debt_consolidation,Debt consolidation,640xx,MO,14.7,0.0,Aug-2005,0.0,,116.0,8.0,1.0,10395.0,72.2,10.0,w,15782.24,15782.24,11360.14,11360.14,8217.76,3142.38,0.0,0.0,0.0,Jan-2016,812.71,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,85575.0,,,,,,,,,,,,14400.0,,,
266,381504,17113256,19235790,16000.0,16000.0,16000.0, 60 months,15.61,385.79,D,D1,Lead,4 years,OWN,53000.0,Not Verified,May-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=17113256,,major_purchase,Major purchase,570xx,SD,10.37,0.0,Aug-2003,1.0,,,16.0,0.0,15410.0,45.5,40.0,f,0.0,0.0,18534.16,18534.16,16000.0,2534.16,0.0,0.0,0.0,Jul-2015,13904.68,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,97950.0,,,,,,,,,,,,33900.0,,,
267,561368,63014544,67350269,35000.0,35000.0,34850.0, 60 months,12.69,790.82,C,C2,Client Partner,2 years,MORTGAGE,170000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63014544,,debt_consolidation,Debt consolidation,801xx,CO,20.35,0.0,May-1984,1.0,,,21.0,0.0,67922.0,89.0,44.0,w,34154.16,34007.79,1556.96,1550.29,845.84,711.12,0.0,0.0,0.0,Dec-2015,790.82,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,397881.0,,,,,,,,,,,,76100.0,,,
268,329835,24043882,26416752,32000.0,32000.0,32000.0, 36 months,12.99,1078.06,C,C1,STORES Manager,4 years,MORTGAGE,115000.0,Verified,Aug-2014,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24043882,,debt_consolidation,Debt consolidation,236xx,VA,37.19,0.0,Aug-2001,2.0,,,23.0,0.0,33109.0,82.2,49.0,w,0.0,0.0,6468.36,6468.36,4204.56,2263.8,0.0,0.0,0.0,Apr-2015,1078.06,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,377526.0,,,,,,,,,,,,40300.0,,,
269,835412,40951308,43827122,20000.0,20000.0,20000.0, 60 months,12.29,447.83,C,C1,,,RENT,102500.0,Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40951308,,debt_consolidation,Debt consolidation,894xx,NV,21.18,0.0,Jun-2002,0.0,,,23.0,0.0,14717.0,51.5,39.0,w,17454.93,17454.93,4464.64,4464.64,2545.07,1919.57,0.0,0.0,0.0,Dec-2015,447.83,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46075.0,,,,,,,,,,,,28600.0,,,
270,458219,10647077,12519098,35000.0,35000.0,35000.0, 36 months,14.47,1204.23,C,C2,,9 years,MORTGAGE,123000.0,Source Verified,Jan-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10647077,,credit_card,Credit card refinancing,605xx,IL,20.27,1.0,Mar-1998,2.0,16.0,,33.0,0.0,37226.0,56.7,55.0,w,14409.26,14409.26,27697.29,27697.29,20590.74,7106.55,0.0,0.0,0.0,Dec-2015,1204.23,Feb-2016,Jan-2016,0.0,16.0,1.0,INDIVIDUAL,,,,0.0,0.0,117627.0,,,,,,,,,,,,65700.0,,,
271,285969,30165468,32708654,6000.0,6000.0,6000.0, 36 months,11.67,198.35,B,B4,Billing Clerk,10+ years,MORTGAGE,30000.0,Source Verified,Oct-2014,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30165468,,debt_consolidation,Debt consolidation,791xx,TX,15.72,0.0,May-2003,0.0,,74.0,5.0,1.0,3558.0,82.7,6.0,f,4227.16,4227.16,2376.31,2376.31,1772.84,603.47,0.0,0.0,0.0,Oct-2015,198.35,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,127.0,41657.0,,,,,,,,,,,,4300.0,,,
272,374122,18514581,20677280,11000.0,11000.0,11000.0, 36 months,8.39,346.69,A,A5,Senior Financial Analyst,2 years,RENT,63750.0,Source Verified,Jun-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=18514581,,debt_consolidation,Debt consolidation,440xx,OH,27.73,0.0,May-2006,0.0,,,18.0,0.0,6729.0,43.7,28.0,w,0.0,0.0,12099.7,12099.7,11000.0,1099.7,0.0,0.0,0.0,Dec-2015,6205.97,,Dec-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,76854.0,,,,,,,,,,,,15400.0,,,
273,774197,46702649,49850376,13200.0,13200.0,13200.0, 36 months,11.53,435.48,B,B5,Program Manager,10+ years,MORTGAGE,102000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46702649,,credit_card,Credit card refinancing,238xx,VA,13.84,1.0,Sep-2003,0.0,22.0,40.0,17.0,1.0,10708.0,67.3,32.0,f,10646.15,10646.15,3475.38,3475.38,2553.85,921.53,0.0,0.0,0.0,Jan-2016,435.48,Feb-2016,Jan-2016,0.0,73.0,1.0,INDIVIDUAL,,,,0.0,82.0,389626.0,,,,,,,,,,,,15900.0,,,
274,726059,51166693,54576455,8000.0,8000.0,8000.0, 36 months,7.89,250.29,A,A5,Sr. HR Recruiter,2 years,MORTGAGE,100000.0,Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51166693,,debt_consolidation,Debt consolidation,211xx,MD,5.93,0.0,Oct-2001,1.0,,,17.0,0.0,20101.0,27.3,46.0,f,6588.57,6588.57,1748.52,1748.52,1411.43,337.09,0.0,0.0,0.0,Jan-2016,250.29,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,273661.0,,,,,,,,,,,,80300.0,,,
275,525364,64987838,69514573,2400.0,2400.0,2400.0, 36 months,18.49,87.36,E,E2,ASSISTANT CUSTOMER SERVICE MANAGER,10+ years,RENT,45000.0,Source Verified,Nov-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=64987838,,medical,Medical expenses,483xx,MI,18.08,0.0,Jan-2008,4.0,,48.0,13.0,2.0,5353.0,39.4,17.0,w,2298.46,2298.46,172.25,172.25,101.54,70.71,0.0,0.0,0.0,Jan-2016,87.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17999.0,,,,,,,,,,,,13600.0,,,
276,670429,55482708,59084482,18000.0,18000.0,18000.0, 60 months,11.53,396.14,B,B5,Supervisor,10+ years,MORTGAGE,90000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55482708,,debt_consolidation,Debt consolidation,778xx,TX,16.61,0.0,Sep-1991,1.0,59.0,,31.0,0.0,13142.0,27.2,65.0,w,16862.4,16862.4,1969.17,1969.17,1137.6,831.57,0.0,0.0,0.0,Dec-2015,396.14,Jan-2016,Jan-2016,0.0,59.0,1.0,INDIVIDUAL,,,,0.0,0.0,217649.0,,,,,,,,,,,,48300.0,,,
277,558108,63155375,67497117,10000.0,10000.0,10000.0, 36 months,12.69,335.45,C,C2,dental program coordinador ,< 1 year,RENT,45000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=63155375,,debt_consolidation,Debt consolidation,980xx,WA,27.25,0.0,Aug-2006,2.0,38.0,,16.0,0.0,6886.0,30.7,29.0,f,9538.17,9538.17,663.85,663.85,461.83,202.02,0.0,0.0,0.0,Dec-2015,335.45,Feb-2016,Jan-2016,0.0,38.0,1.0,INDIVIDUAL,,,,0.0,85.0,61619.0,,,,,,,,,,,,22400.0,,,
278,28933,531127,686712,9000.0,9000.0,8842.750441299999, 60 months,11.49,197.89,B,B4,IBM,3 years,MORTGAGE,120000.0,Verified,Jun-2010,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=531127,,vacation,Vacation 2010,761xx,TX,13.87,0.0,Mar-1993,0.0,,,10.0,0.0,4546.0,68.9,24.0,f,0.0,0.0,11011.81,10761.57,9000.0,2011.81,0.0,0.0,0.0,Dec-2012,5510.62,,Feb-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
279,139907,4985228,6287407,35000.0,35000.0,34925.0, 60 months,16.29,856.54,C,C4,Washington State University,4 years,RENT,100000.0,Verified,May-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4985228,  Borrower added on 05/06/13 > Credit Card debt<br>,debt_consolidation,Debt,991xx,WA,16.25,0.0,Aug-1986,0.0,,,14.0,0.0,35920.0,59.8,26.0,f,19843.15,19800.61,27404.42,27345.73,15156.85,12247.57,0.0,0.0,0.0,Jan-2016,856.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46391.0,,,,,,,,,,,,60100.0,,,
280,780723,46506615,49644339,16000.0,16000.0,16000.0, 36 months,6.92,493.45,A,A4,Staff Clinician,< 1 year,RENT,220000.0,Source Verified,Apr-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=46506615,,credit_card,Credit card refinancing,208xx,MD,5.85,3.0,May-1993,0.0,12.0,20.0,18.0,1.0,5121.0,50.2,24.0,w,12725.0,12725.0,3941.45,3941.45,3275.0,666.45,0.0,0.0,0.0,Jan-2016,493.45,Feb-2016,Jan-2016,0.0,12.0,1.0,INDIVIDUAL,,,,0.0,0.0,22555.0,,,,,,,,,,,,10200.0,,,
281,569114,62116380,66313126,10000.0,10000.0,10000.0, 36 months,16.55,354.3,D,D2,CNA,8 years,MORTGAGE,35000.0,Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62116380,,other,Other,016xx,MA,32.72,0.0,Jan-2009,2.0,37.0,,12.0,0.0,8352.0,55.3,18.0,w,9341.86,9341.86,1053.71,1053.71,658.14,395.57,0.0,0.0,0.0,Jan-2016,354.3,Feb-2016,Jan-2016,0.0,37.0,1.0,INDIVIDUAL,,,,0.0,283.0,25229.0,,,,,,,,,,,,15100.0,,,
282,103632,6714960,8317164,29175.0,29175.0,29125.0, 60 months,19.52,765.19,D,D4,Kernersville Medical Center,3 years,MORTGAGE,70000.0,Verified,Aug-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6714960,  Borrower added on 08/07/13 > debt consolidation<br>,debt_consolidation, Debt Relief,272xx,NC,23.28,0.0,Aug-1996,1.0,,,20.0,0.0,44691.0,79.0,42.0,f,18517.45,18485.72,22183.73,22145.71,10657.55,11526.18,0.0,0.0,0.0,Jan-2016,765.19,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,278729.0,,,,,,,,,,,,56600.0,,,
283,747327,48856758,52145490,18000.0,18000.0,17975.0, 36 months,12.29,600.36,C,C1,Commercial  Truck Driver,1 year,RENT,80000.0,Not Verified,May-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48856758,,credit_card,Credit card refinancing,774xx,TX,14.25,0.0,Mar-2011,1.0,,,8.0,0.0,18224.0,55.9,13.0,f,16274.86,16252.26,2977.22,2973.08,1725.14,1222.06,30.02,0.0,0.0,Dec-2015,600.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,46651.0,,,,,,,,,,,,32600.0,,,
284,477807,67397696,72209452,19025.0,19025.0,19025.0, 60 months,27.88,590.99,G,G3,bus driver,9 years,OWN,65000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67397696,,home_improvement,Home improvement,770xx,TX,7.79,0.0,Jul-2007,1.0,,62.0,16.0,2.0,10301.0,38.7,32.0,f,19025.0,19025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,87573.0,4.0,1.0,2.0,5.0,1.0,1091.0,88.6,6.0,9.0,2314.0,40.9,26600.0,0.0,2.0,3.0
285,261121,30405814,32959006,5000.0,5000.0,5000.0, 36 months,16.49,177.0,D,D3,tech 1,10+ years,RENT,40000.0,Not Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=30405814,,debt_consolidation,Debt consolidation,443xx,OH,9.18,0.0,Mar-2003,0.0,31.0,,3.0,0.0,2769.0,92.3,17.0,w,3340.77,3340.77,2473.42,2473.42,1659.23,814.19,0.0,0.0,0.0,Jan-2016,177.0,Feb-2016,Jan-2016,0.0,38.0,1.0,INDIVIDUAL,,,,0.0,0.0,2769.0,,,,,,,,,,,,3000.0,,,
286,362231,19836674,22059430,12000.0,12000.0,12000.0, 36 months,13.35,406.36,C,C2,Maintenence,1 year,RENT,34000.0,Not Verified,Jul-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=19836674,,debt_consolidation,Debt consolidation,104xx,NY,9.46,0.0,Mar-2010,0.0,,,7.0,0.0,5838.0,78.9,11.0,w,6595.33,6595.33,7314.48,7314.48,5404.67,1909.81,0.0,0.0,0.0,Jan-2016,406.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,8646.0,,,,,,,,,,,,7400.0,,,
287,43459,10108201,11959900,9000.0,9000.0,9000.0, 36 months,16.24,317.49,C,C5,QA Analyst,10+ years,MORTGAGE,62000.0,Not Verified,Dec-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=10108201,,debt_consolidation,Personal Loan,372xx,TN,4.9,0.0,Apr-1997,1.0,41.0,,5.0,0.0,8846.0,40.6,21.0,w,0.0,0.0,10663.08,10663.08,9000.0,1663.08,0.0,0.0,0.0,Jun-2015,4581.21,,Jan-2016,0.0,41.0,1.0,INDIVIDUAL,,,,0.0,0.0,8846.0,,,,,,,,,,,,21800.0,,,
288,452196,11334761,13246915,4125.0,4125.0,4100.0, 36 months,16.24,145.52,C,C5,project manager,5 years,RENT,66520.0,Source Verified,Feb-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=11334761,,debt_consolidation,Debt consolidation,292xx,SC,15.37,2.0,Aug-1999,1.0,5.0,37.0,7.0,3.0,5315.0,64.0,15.0,f,1723.74,1713.29,3346.96,3326.68,2401.26,945.7,0.0,0.0,0.0,Jan-2016,145.52,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,266444.0,,,,,,,,,,,,8300.0,,,
